Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Denmark,DNK,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,..,..,..,..,..,..,75.9284259222577,76.9179257672853,76.339081689176,75.0379812117222,76.0864950406951,76.1131303451085,73.7011369637,74.35653103673,76.4129559258555,78.4883727754766,79.1175440537336,79.1611346462553,79.0811749372346,79.2638785080365,80.3258898132209,81.5796078237776,80.8200356997053,79.4261450963668,77.7204620182073,77.1252625363294,76.4144625293285,75.9234560659186,75.4666123040943,74.881723876217,73.645501389432,74.1699528934861,74.1536336437353,75.0946441098272,75.3422727811888,74.6042683267434,74.2728005516299,73.5807936135378,74.2708490538819,73.1125670024747,70.9378486178231,71.0343782870361,71.804962068472,72.2831612798886,72.6595686704277,72.2890582192885,71.6083514897051,71.8249495152328,72.4925437444664,76.4145539744401,74.978078572097,74.4785491019856,74.513587201253,73.7016933373525,72.9466142681299,72.580665099655,71.5414668242839,70.7715746107803,71.2560997024968,71.0773762482468,71.01144825189,69.321622849814,65.0243425951516,68.433770503615
Denmark,DNK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,17.9186473883534,18.6396770884507,19.4821093323602,19.7674575806803,20.9620557011212,22.3673294967927,22.4329768541203,21.9603675267862,23.6472382596735,24.5963249904171,24.0945665401191,23.8012680767824,24.4629984279138,24.9107580749233,26.2675581053825,27.2726379270658,27.690954340985,26.9825265928952,25.1305683301261,24.5899253394415,23.53156222828,24.2985106623904,24.7010188689676,24.3604972332795,23.906614103196,24.2481269921423,24.1630384829775,25.3010539018846,24.4041854603846,24.0520725870819,24.1054046096333,23.6392168601487,24.1291225249093,24.3659908004743,23.8737646063848,24.3249117385811,24.8690541949282,25.0380242581172,24.9339005994338,24.4986889118824,24.2035383887553,24.337963243396,25.1008900558313,27.9349997229178,27.365847979969,26.5646659565541,26.4714555321051,26.0074876343271,25.7856520441613,25.4691994284432,24.8685063718639,24.4120831438676,24.2753514178382,24.1281269783016,24.7403912225025,24.0036752437678,21.7774371128401,22.6424424100362
Denmark,DNK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,5.95553016662598,6.39355993270874,6.48130989074707,6.26610994338989,6.58151006698608,6.71312999725342,..,5.67212009429932,5.75346994400024,5.58649015426636,5.91093015670776,..,..,..,..,..,5.83825016021729,6.07808017730713,6.33533000946045,5.83814001083374,..,5.59675979614258,..,7.77281999588013,7.47105979919434,7.47103977203369,7.8849401473999,..,8.10674953460693,7.93115997314453,8.08434009552002,8.21545028686523,8.2130298614502,8.12193012237549,8.2076301574707,8.08557033538818,7.72990989685059,7.61560010910034,7.47604990005493,8.44888019561768,8.55955028533936,8.48486042022705,7.23782014846802,8.49442958831787,7.634850025177,7.01000022888184,7.69106006622314,7.11585998535156,7.29690980911255,7.25505018234253,7.38911008834839,5.92999982833862,..,..
Denmark,DNK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.72887755602413,2.58681164503683,3.01827310409247,3.0415238937401,2.84291447082145,2.83213773314204,2.63674969892882,2.58821092365411,2.67593414991841,2.39160763140253,2.42911996594156,2.36222218936224,2.17997334586636,1.97580758328422,2.23484393156229,2.39724954226188,2.204203184792,2.21630312859212,2.27182119452819,2.25152737235981,2.36309252270559,2.43866639204741,2.41989502520681,2.36474287605693,2.23547072552978,2.10467210710106,1.94481923668799,2.0316474834314,2.0874706324154,2.02422013695156,1.95075703504915,1.95468015000635,1.88937728533689,1.9071976696874,1.77010988336089,1.6853146650741,1.64481665845606,1.61596120506505,1.60802638812534,1.56485472255403,1.45744405054744,1.53238072045298,1.50814985204971,1.46685124979903,1.42370423392813,1.31148849991359,1.37749201363591,1.30724682939246,1.35500459027372,1.35017862531649,1.3986217868925,1.31353128527572,1.35181897255939,1.22725200034691,1.14927328634589,1.11144601158659,1.14763761681092,1.13823325447046,1.27753927185212,1.29509238115422,1.37534894493289,1.32422710157036,1.418960371433,..
Denmark,DNK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.80666995048523,1.88914000988007,2.00619006156921,2.12764000892639,2.18619990348816,2.32466006278992,2.44145011901855,2.51084995269775,2.41915988922119,2.3933699131012,2.40300011634827,2.51540994644165,2.77345991134644,3.05514001846313,2.91706991195679,2.94464993476868,2.98125004768372,2.97047996520996,2.9140899181366,3.05497002601624,3.09282994270325,2.93124008178711,2.96602988243103,2.89685010910034,2.96872997283936,2.81261992454529,..,..
Denmark,DNK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,29.0073425021526,28.9217726269394,29.1084013339866,26.7183740155549,26.4858100015635,27.0707201207383,28.1355818230557,28.6034347909097,28.5258745967269,28.047752211861,27.0991933638922,27.8065207450549,29.0103743049736,30.5028085981571,32.7433601297233,32.221692168643,32.4458380109584,31.3966603125253,29.724606837575,29.1293907906124,29.486004148959,30.8480828734079,31.5602806701656,31.6608320178835,31.8798206458533,31.7470263981277,32.0466262429374,31.9265707768313,31.594119030262,30.1671958268026,30.1171896655578,30.1407778844165,31.2922144945636,33.071767670922,31.8602911588695,35.0930011659876,33.4215407090296,33.1838392200882,32.7372366745839,32.7534892718105,33.4463982120414,33.8197526581539,36.5002916609685,33.9216190603815,33.2950594843919,33.3998795843063,32.2352444013286,34.8340429595631,34.5312116923201,35.1882997859342,30.558009552173,..
Denmark,DNK,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,1.14060633213859,1.09483449581337,1.00792364755378,1.09064877459925,1.04605025850667,1.35219131326129,1.35762705516647,1.26629971823603,1.55807470180654,1.21198617187922,1.03665910581383,2.46368215118215,1.62011848627735,2.15102136689187,1.90354165343047,2.25048159082956,1.71137729633729,1.9749005901274,1.83618260025324,2.17025990838478,2.11103583236166,2.93096767278693,2.2074648445997,2.7677036169366,2.60725746961175,2.76415595984202,3.35897211782187,3.06576472666438,4.07022065880344,4.61607921285341,4.74116938192892,4.75364987704281,4.54235055130385,4.48716637049186,4.69859681026221,4.46419341951237,4.59069011976255,4.29794304771227,4.23722943243153,4.35958961334091,4.26655857358709,4.33680994992599,4.14498088496915,4.58836503517892,4.57413326595544,4.45846014920799,4.63205977935018,4.92442454474428,4.53779979284844,4.24213631618026,4.53274077004143,..
Denmark,DNK,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,3.49974376494704,..,..,..,..,..,..,0.108604293174928,0.100567550786613,0.0881670158296193,0.0894342914531606,0.0888375893239265,0.0923522223661315,0.0819651894827799,0.0771393307734504,0.0659324254839191,0.0673592785425037,0.0682178474943507,0.0699930400179308,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,43.4009109916368,45.8091031566023,41.1137704966774,43.0069341119003,44.619454130095,48.8075635475393,49.3249316505,50.1990367603696,47.699122242681,47.1418732782369,46.0209257131168,44.7812604062604,43.0334457296131,41.9590497764578,43.4076678173334,42.6436363759908,42.4850556475124,41.2915052047717,41.6273655304161,41.0852544313882,39.8732796948012,38.1514979127333,39.2701495783911,38.4772874602352,38.9568620817652,39.8605196540488,41.7293068787693,41.5528331099265,39.7422839929333,40.7417642296675,41.9952220624443,41.5845373285893,40.1558549951888,39.2716775561407,40.408669795788,38.8202393158573,37.2439519842034,37.4050868468173,36.6353752202777,36.1537279016141,36.1858473419106,35.7427005737886,33.30971554563,35.9708920736476,36.7901710041187,36.0215179538527,37.1748751291868,33.9458501111846,34.7907286260914,32.1104571277392,33.9112570543826,..
Denmark,DNK,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,39.7606780167264,43.5819164719726,47.0914415686741,42.4033575699728,39.6741613562583,37.7893852981909,36.8937492977791,35.1582465107136,35.2034666607509,35.0395667909037,34.9305384249761,32.9202047952048,34.780603357559,36.4244395520398,36.9745229674495,36.9766628048801,38.138379317212,38.3547982676088,36.382745413471,37.4716814379606,37.1533583207088,37.6301621719666,38.7455375993244,40.8898299781998,39.9240704979115,40.0595825133731,37.962153657897,37.7565801095213,38.2979931918161,35.1612124797609,35.0267868658693,35.7057060470685,36.5681550893433,38.7996342018155,37.2120204949254,41.9558469786583,41.5351318717382,42.0334492853856,41.2599609872876,40.3490291748822,41.8668402392079,43.2387320715007,48.0495807941254,45.2838868257167,44.6699505214019,45.1542494332763,42.872973546751,47.4656143483898,46.6435544202171,48.7109826534783,45.3983756862905,..
Denmark,DNK,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,45.4795866074479,47.5310134469098,52.2679646893821,48.6144190537496,46.2343594557861,42.8329522279216,42.0726694213994,40.5367885238316,41.6314680238914,41.9763971236522,42.5597267122635,41.0274034782834,43.7383503865842,45.175657326256,44.8925191991223,45.130952578414,46.2873150591573,46.9575227618926,45.5328318476196,46.417667648374,46.9477513227513,47.8070206065346,48.2972017710633,49.7837938316487,48.9938303638356,48.4488624808306,45.710121056966,45.8351308735415,46.6419067519667,43.6682932488381,42.8395183809161,43.5203487835067,44.9979947417673,46.9965472733755,45.2043293225592,49.2206819585948,49.8203724096007,50.1972971601458,50.2357269244847,49.8985797863811,50.843628216658,51.8802902796761,56.1744690795997,52.7279175986044,51.8947101436885,52.7042266597128,50.6006646823485,54.9413104861,54.2238398680374,57.2344751898297,54.1159420959813,..
Denmark,DNK,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,3.05966248506571,1.11359334231484,0.68532861581459,0.654108531484237,0.462907298304677,0.264985878324591,0.105801280850904,0.0991088395255881,0.0909554761851942,0.0769729379355048,0.0770124001997509,0.0744047619047619,0.0761249703336513,0.0692722039309985,0.0663574690978914,0.0580966715023935,0.0600712366512897,0.0585695109287541,0.0581269303639374,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0249445568248697,0.0250306178092846,0.0320555282183277,0.0389150049047826,0.0440327633196043,0.040354936285989,0.0482919352468138,0.0575240613704464,0.0481922538196923,0.0440940939517127,0.0484754001886663,..
Denmark,DNK,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,5.07205794504182,1.6831801360869,1.63676096748777,1.72370231043486,1.66766863051581,1.75893918410521,1.68158495936482,1.91255487844833,2.23173680590989,2.67177118781397,3.50947914347771,4.78531884781885,4.67810332397444,4.55285588594769,3.62707102366985,4.5301813907188,3.20858757504824,3.33529620342932,3.75342870339241,3.79748805018921,3.84348094106837,3.89064316396105,3.89927450001919,3.45750205863287,3.38652157365773,3.42338125082375,3.32663228738747,5.08390743684861,5.47318445164348,5.41863868476772,4.0722196234246,4.04906162258017,3.71427388954609,3.40818764628386,3.31107315754552,2.9704948077455,2.92309801309648,3.04703824073287,3.0457900628415,3.01707716472279,2.72649202878498,2.43218426621339,2.22472463000114,2.33054877616661,2.27265479540097,2.14875414369165,2.1214623824488,1.95635469164527,1.99627556523932,1.81753010488705,1.78883921776216,..
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,5.63874355341882,4.84744696606225,-0.152610055415764,8.40011926479715,3.74368486786554,1.91919801654407,4.70161893749025,4.91238768785685,5.92188491021248,0.836281088251042,2.29169941915497,3.33661509279459,3.46561430939221,-1.58169239838823,-1.740305630023,5.65869817151685,1.55351412674875,1.90929019847322,3.6142903636575,-0.603929077550063,-0.637904150209607,3.76078942809315,2.66654494820963,4.22071102724783,3.96161086965421,4.76398608354309,0.127360298905671,-0.0621761791755944,0.584830839011062,1.31052516322782,1.13084019769691,1.6204208518857,-0.321959929787013,4.97734717856856,2.49224816939837,2.3194056984626,2.83266446548333,1.8476139445406,2.60794426036803,3.40068454610739,0.462534295314015,0.145880726640385,0.117358167353501,2.40323399664311,2.05511051582938,3.57206346379428,0.46273149419045,-1.09484212816196,-5.4140139985128,1.41948663073603,0.920393685285319,-0.149916088315891,0.513424427502201,1.10543346611018,1.62216625804921,2.44336887407064,2.16235511316154,1.4850851572351,1.13065749415978,-2.70866841979111,6.38244434165682,1.92534106676851,1.13721113330374
Denmark,DNK,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2903665,2924273,2898901,2775171,2793251,2827134,2841305,2832388,2861273,2853060,2841507,2868928,2868194,2895623,2893154,2917717,2924753,2918710,2909160,2888564,2887130,2871734,2850392,2865028,2895364,2939677,2966464,2990219,3032098,3028252,3070703,3141486,3179505
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3991127,3.19861364,3.7554152,4.27386999,3.53825521,3.80623102,4.22306824,4.05582809,3.61543369,3.64194465,3.35966682,3.37655354,3.299927,2.92013574,2.96726322,3.3475771,2.7416594,2.46857476,2.33968735,2.16640544,2.15048313,2.87667227,..,..
Djibouti,DJI,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.0462256665624,79.7647366341798,81.4667656744001,83.6080082696857,84.1384355344955,84.3719666605345,85.2219813272841,90.5427741489479,93.8927209942915,83.5973966309342,75.0585937553575
Djibouti,DJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.6715888047721,19.0934853409627,19.9111202338378,22.2299077070923,21.7735536161827,21.3501236992407,19.8109451971862,19.5882859825106,18.1836051696186,15.1079646707504,14.4894431717425
Djibouti,DJI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.62947988510132,9.65999984741211,7.80542993545532,8.44760036468506,8.88984966278076,9.26467037200928,8.36588954925537,8.27877998352051,8.40625,..,..,4.49022006988525,..,6.35099983215332,4.64799976348877,4.38399982452393,3.59894990921021,3.92226004600525,3.73344993591309,3.75143003463745,..,..,..,..,..
Djibouti,DJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0209424083769634,0.0175054704595186,0.535539601744234,1.41532600122037,7.4850640113798,7.65969316596932,..,..,..,..,..,..,..,6.65088450757308,6.76002805366394,6.15873724134084,5.75744469878374,5.79164602938749,5.08047879345913,5.47498607759421,5.6508745401074,5.47808971304258,5.06910119132427,..,..,..,5.60717905405405,4.50775678258952,4.58763424043374,2.90107489253439,2.62758252462798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.18526260113907,5.69115554959427,5.34352222970122,3.73748206795388,3.09308757962641,3.89452918731618,-0.185692485036796,3.06629556853677,2.31338370868816,5.21174712275938
Djibouti,DJI,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132851,131808,129116,131590,133087,136443,142601,150158,156527,161820,167547,172932,176043,177549,179409,181791,184940,188013,191254,194539,198551,202701,207030,211481,215965,220911,225672,230329,234947,235554,240479,249967,255564
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.32374382,4.64501858,4.6531105,4.84617901,4.74520159,4.97772503,4.78092194,4.79109955,5.04968786,4.98329306,5.15711927,5.33450365,5.79509926,5.34749842,5.26141691,5.15941811,5.12308073,5.46245432,6.18495989,5.16903925,5.99901152,6.50494003,..,..
Dominica,DMA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.7669121554931,101.559272573854,107.402737024193,104.442256720939,99.6167490418726,98.6908343620867,103.873676830337,96.3795153857589,97.5063337982863,99.8363002486318,97.3133138794976,103.718958379196,115.122039148663,..,..,..,..,..
Dominica,DMA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6489636322223,16.2563394889735,14.6187485348918,16.8458917076865,16.7287918219796,17.3658493313719,18.4447374236963,19.8587780585699,20.4667084175468,21.3487763614819,19.081898934324,24.0784269168223,27.3907122065853,..,..,..,..,..
Dominica,DMA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.28990983963013,..,..,..,..,..,..,..,..,5.73984003067017,4.02858018875122,..,..,..,..,..,..,..,..,..,..,..,..,4.52899980545044,4.35400009155273,4.33400011062622,3.40858006477356,4.81400012969971,5.21000003814697,4.84499979019165,5.53449010848999,4.69630002975464,5.19099998474121,4.65700006484985,..
Dominica,DMA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Social contributions (% of revenue),GC.REV.SOCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
